keyword,language,topic,topicColor,keywordColor,limitPages,ratioNew
'Maria Corina Machado',fr,Venezuela,#aa3399,#aa3399,2,0.486050885000
'John M. Martinis',fr,USA,#18e8e8,#18e8e8,2,0.483650240000
'Sanae Takaichi',fr,Japan,#33aa99,#33aa99,3,0.462794904476
'Olivier Faure',fr,Frankreich,#e8e808,#e8e808,3,0.458930461184
'Sébastien Lecornu',fr,Frankreich,#e8e808,#e8e808,3,0.456255898569
'Mary E. Brunkow',fr,USA,#18e8e8,#18e8e8,3,0.453720094772
'Richard Robson',fr,Australien,#aa9933,#aa9933,1,0.450946694000
'Emmanuel Macron',fr,Frankreich,#e8e808,#e8e808,3,0.448407002633
'John Clarke',fr,USA,#18e8e8,#18e8e8,3,0.447416874791
'Elon Musk',fr,USA,#18e8e8,#18e8e8,3,0.436063417263
'Fred Ramsdel',fr,USA,#18e8e8,#18e8e8,1,0.435844606955
'Gérald Darmanin',fr,Frankreich,#e8e808,#e8e808,3,0.434184999658
'Bezalel Smotrich',fr,Israel,#3311cc,#3311cc,3,0.433975359068
'Michel Barnier',fr,Frankreich,#e8e808,#e8e808,3,0.433668432994
'Shimon Sakaguchi',fr,Japan,#33aa99,#33aa99,1,0.433202265187
'Susumu Kitagawa',fr,Japan,#33aa99,#33aa99,1,0.432776572270
'Vladimir Poutine',fr,Russland,#e81818,#e81818,3,0.432703362033
'François Bayrou',fr,Frankreich,#e8e808,#e8e808,3,0.431318266173
'Volodymyr Zelensky',fr,Ukraine,#e818e8,#e818e8,3,0.430050875127
'Charlie Kirk',fr,USA,#18e8e8,#18e8e8,3,0.430032670738
'Robert de Niro',fr,USA,#18e8e8,#18e8e8,3,0.429215236293
'Mark Carney',fr,Kanada,#55ee33,#55ee33,3,0.429125494385
'Whoopi Goldberg',fr,USA,#18e8e8,#18e8e8,1,0.429119676187
'Yaël Braun-Pivet',fr,Frankreich,#e8e808,#e8e808,3,0.428914536560
'Hillary Clinton',fr,USA,#18e8e8,#18e8e8,3,0.428815403625
'Christian Dürr',fr,Deutschland,#335599,#335599,1,0.428593246867
'Anne Hathaway',fr,USA,#18e8e8,#18e8e8,1,0.428191952952
'Paul Konerko',fr,USA,#18e8e8,#18e8e8,1,0.427902059977
'Lil Yachty',fr,USA,#18e8e8,#18e8e8,1,0.427859306015
'Francesca Albanese',fr,Italien,#33dd55,#33dd55,2,0.427463404751
'Pete Hegseth',fr,USA,#18e8e8,#18e8e8,3,0.427391528778
'Nicolas Sarkozy',fr,Frankreich,#e8e808,#e8e808,3,0.427350653624
'Le Pen',fr,Frankreich,#e8e808,#e8e808,3,0.427330077325
'Omar M. Yaghi',fr,USA,#18e8e8,#18e8e8,2,0.426650165000
'Itamar Ben-Gvir',fr,Israel,#3311cc,#3311cc,2,0.426276178250
'Curtis Yarvin',fr,USA,#18e8e8,#18e8e8,1,0.425824791633
'Joel Mokyr',fr,USA,#18e8e8,#18e8e8,1,0.425784906666
'Peter Howitt',fr,USA,#18e8e8,#18e8e8,1,0.425541036040
'László Krasznahorkai',fr,Ungarn,#99aa33,#99aa33,1,0.425540916040
'Mareike Fallwickl',fr,Oesterreich,#5522dd,#5522dd,1,0.425231128589
'Laura Loomer',fr,USA,#18e8e8,#18e8e8,1,0.425000420000
'Munther Amira',fr,Palestina,#ee4488,#ee4488,1,0.425000000000
'Veronika Grimm',fr,Deutschland,#335599,#335599,1,0.425000000000
'Khaled al Serr',fr,Palestina,#ee4488,#ee4488,1,0.425000000000
'Philipp Aghion',fr,Frankreich,#e8e808,#e8e808,1,0.425000000000
'Iyad al-Rantisi',fr,Palestina,#ee4488,#ee4488,1,0.425000000000
'Stefan Kolev',fr,Deutschland,#335599,#335599,1,0.425000000000
'Justus Haucap',fr,Deutschland,#335599,#335599,1,0.425000000000
'Adnan al-Burj',fr,Palestina,#ee4488,#ee4488,1,0.425000000000
'Volker Wieland',fr,Deutschland,#335599,#335599,1,0.425000000000
'Marine Le Pen',fr,Frankreich,#e8e808,#e8e808,3,0.424276685479
'Rachida Dati',fr,Frankreich,#e8e808,#e8e808,3,0.424197073611
'David Beckham',fr,UK,#e838e8,#e838e8,2,0.423973992017
'Joe Biden',fr,USA,#18e8e8,#18e8e8,3,0.423494482442
'Greta Thunberg',fr,Schweden,#ddee11,#ddee11,3,0.423277158924
'Zohran Mamdani',fr,USA,#18e8e8,#18e8e8,2,0.422662315693
'Ehud Olmert',fr,Israel,#3311cc,#3311cc,2,0.422552699533
'Alexander Dobrindt',fr,Deutschland,#335599,#335599,1,0.422011114581
'Hailey Bieber',fr,USA,#18e8e8,#18e8e8,1,0.421345566371
'Brad Pitt',fr,USA,#18e8e8,#18e8e8,3,0.421254713532
'Élisabeth Borne',fr,Frankreich,#e8e808,#e8e808,3,0.421153327960
'Sam Altman',fr,USA,#18e8e8,#18e8e8,3,0.420044516934
'Marco Rubio',fr,USA,#18e8e8,#18e8e8,3,0.419634592786
'président de la République',fr,Frankreich,#e8e808,#e8e808,3,0.418815129164
'Katherina Reiche',fr,Deutschland,#335599,#335599,2,0.417351196439
'Robert Kennedy',fr,USA,#18e8e8,#18e8e8,2,0.416565446883
'Cruz Beckham',fr,Spanien,#33aa99,#33aa99,2,0.416486507318
'JD Vance',fr,USA,#18e8e8,#18e8e8,3,0.416148013787
'Benny Blanco',fr,USA,#18e8e8,#18e8e8,2,0.415845566696
'Ayatollah Khomeini',fr,Iran,#1144ee,#1144ee,1,0.415787349296
'Justin Bieber',fr,Kanada,#55ee33,#55ee33,1,0.415661532583
'Chris Wright',fr,USA,#18e8e8,#18e8e8,2,0.413317892528
'Marine Le Pen',fr,Frankreich,#e8e808,#e8e808,3,0.413082229489
'Tucker Carlson',fr,USA,#18e8e8,#18e8e8,1,0.413081360651
'Kamala Harris',fr,USA,#18e8e8,#18e8e8,3,0.411746883005
'Castel Gandolfo',fr,unknown,#111111,#111111,2,0.410727216211
'Julia Roberts',fr,USA,#18e8e8,#18e8e8,1,0.409754522170
'Nikki Haley',fr,USA,#18e8e8,#18e8e8,1,0.408667292393
'Jennifer Lopez',fr,USA,#18e8e8,#18e8e8,3,0.408636433536
'Stormy Daniels',fr,USA,#18e8e8,#18e8e8,1,0.408604237086
'Poutine',fr,Russland,#e81818,#e81818,3,0.408549993695
'Bruno Retailleau',fr,Frankreich,#e8e808,#e8e808,3,0.408210192965
'Barack Obama',fr,USA,#18e8e8,#18e8e8,3,0.407032730356
'Gabriel Attal',fr,Frankreich,#e8e808,#e8e808,3,0.406856956701
'Lachlan Murdoch',fr,UK,#e838e8,#e838e8,2,0.406727195342
'Bruno Le Maire',fr,Frankreich,#e8e808,#e8e808,3,0.405827052788
'Hans-Werner Sinn',fr,Deutschland,#1818e8,#1818e8,1,0.405414638799
'Stephen Colbert',fr,USA,#18e8e8,#18e8e8,3,0.403547618544
'Olaf Scholz',fr,Deutschland,#1818e8,#1818e8,3,0.402300970200
'Laurent Wauquiez',fr,Frankreich,#e8e808,#e8e808,3,0.401428797564
'James Comey',fr,USA,#18e8e8,#18e8e8,3,0.399633983157
'Ferdinand Dudenhöffer',fr,Deutschland,#1818e8,#1818e8,1,0.398287768375
'Éric Ciotti',fr,Frankreich,#e8e808,#e8e808,3,0.398063646122
"'Dwayne ""The Rock"" Johnson'",fr,USA,#18e8e8,#18e8e8,2,0.397800998044
'Victoria Beckham',fr,UK,#e838e8,#e838e8,1,0.397088725583
'Pedro Sánchez',fr,Spanien,#33aa99,#33aa99,3,0.395804610050
'Édouard Philippe',fr,Frankreich,#e8e808,#e8e808,2,0.395481046768
'Marjorie Taylor Greene',fr,USA,#18e8e8,#18e8e8,2,0.395399191502
'Léon XIV',fr,Vatikan,#dd5544,#dd5544,3,0.392503469334
'Mohammad Mustafa',fr,Palestina,#ee4488,#ee4488,2,0.392247018398
'Jean-Luc Mélenchon',fr,Frankreich,#e8e808,#e8e808,3,0.392207343793
'Kim Jong Un',fr,NordKorea,#e85858,#e85858,3,0.392045349472
'Matteo Salvini',fr,Italien,#33dd55,#33dd55,3,0.391121349031
'Premier ministre',fr,Frankreich,#e8e808,#e8e808,3,0.391002679859
'Bernie Sanders',fr,USA,#18e8e8,#18e8e8,1,0.390605511533
'Bärbel Bas',fr,Deutschland,#335599,#335599,1,0.390052427513
'Nathalie Emmanuel',fr,UK,#e838e8,#e838e8,3,0.389562300251
'Edouard Philippe',fr,Frankreich,#e8e808,#e8e808,3,0.389478640354
'Bradley Cooper',fr,USA,#18e8e8,#18e8e8,2,0.384693998429
'Radical Optimism',fr,unknown,#111111,#111111,1,0.384209541779
'Sergio Mattarella',fr,Italien,#33dd55,#33dd55,1,0.384054677998
'Narendra Modi',fr,Indien,#995533,#995533,3,0.383643254088
'Javier Milei',fr,Argentinien,#6622bb,#6622bb,3,0.382753088644
'Francis Ford Coppola',fr,unknown,#111111,#111111,2,0.382586978738
'Ron Howard',fr,unknown,#111111,#111111,1,0.381890005685
'Jake Paul',fr,unknown,#111111,#111111,1,0.379627453276
'Henry Samuel',fr,unknown,#111111,#111111,2,0.379283430693
'Paul Biya',fr,unknown,#111111,#111111,3,0.378915563375
'Benjamin Nethanaju',fr,Israel,#3311cc,#3311cc,1,0.378183378568
'Billie Eilish',fr,unknown,#111111,#111111,2,0.377465916690
'Robert Prevost',fr,unknown,#111111,#111111,1,0.377348938233
'Michel H. Devoret',fr,USA,#18e8e8,#18e8e8,1,0.376536656136
'Valérie Hayer',fr,unknown,#111111,#111111,1,0.376343893204
'George Miller',fr,unknown,#111111,#111111,2,0.376093231959
'George Simion',fr,unknown,#111111,#111111,3,0.375676903850
'Jimmy Carter',fr,USA,#18e8e8,#18e8e8,1,0.375179327192
'Hilda Nakabuye',fr,Uganda,#4411ee,#4411ee,1,0.374616250000
'Chad Frischmann',fr,USA,#18e8e8,#18e8e8,1,0.374616250000
'Guy Ritchie',fr,unknown,#111111,#111111,1,0.374228753385
'Cristiano Ronaldo',fr,Portugal,#339933,#339933,3,0.374059443253
'Eric Ciotti',fr,Frankreich,#e8e808,#e8e808,3,0.373610914176
'Al Nassr',fr,unknown,#111111,#111111,1,0.373074136730
'Jennifer Garner',fr,USA,#18e8e8,#18e8e8,2,0.373039347050
'Ryan Gosling',fr,unknown,#111111,#111111,1,0.372574984318
'Chuck Schumer',fr,unknown,#111111,#111111,1,0.371713023031
'William Friedkin',fr,unknown,#111111,#111111,2,0.369946252027
'Ben Affleck',fr,unknown,#111111,#111111,1,0.369622451468
'Kara Hurst',fr,unknown,#111111,#111111,1,0.368475000000
'Gervonta Davis',fr,unknown,#111111,#111111,1,0.368458726253
'Andrew Cuomo',fr,unknown,#111111,#111111,1,0.366693460086
'Cameron Brink',fr,unknown,#111111,#111111,1,0.366649535379
'Sarah Stier',fr,unknown,#111111,#111111,1,0.366300418412
'Nicola Peltz',fr,unknown,#111111,#111111,1,0.365934249802
'Brooklyn Beckham',fr,unknown,#111111,#111111,2,0.365914573202
'Alois Rainer',fr,Deutschland,#335599,#335599,1,0.365704405000
'Thorsten Frei',fr,Deutschland,#335599,#335599,1,0.365554405000
'Carsten Schneider',fr,Deutschland,#335599,#335599,1,0.365404395049
'Karin Prien',fr,Deutschland,#335599,#335599,1,0.365404375000
'Gwede Mantashe',fr,Südafrika,#ee4411,#ee4411,1,0.365404375000
'Christiane Schenderlein',fr,Deutschland,#335599,#335599,1,0.365404375000
'Patrick Schnieder',fr,Deutschland,#335599,#335599,1,0.365404375000
'Steffen Kotre',fr,unknown,#111111,#111111,1,0.365404375000
'Dorothee Bär',fr,Deutschland,#335599,#335599,1,0.365404375000
'Anant Ambani',fr,Indien,#995533,#995533,1,0.365087340868
'Jimmy Kimmel',fr,unknown,#111111,#111111,2,0.364926839067
'Taylor Swift',fr,USA,#18e8e8,#18e8e8,2,0.364609666809
'Sherri Shepherd',fr,unknown,#111111,#111111,1,0.364547183443
'Mo Lewis',fr,unknown,#111111,#111111,1,0.364209610350
'Alexander De Croo',fr,Belgien,#2266bb,#2266bb,3,0.363839286260
'Eddie Hearn',fr,unknown,#111111,#111111,1,0.363735105123
'Greg Brockman',fr,unknown,#111111,#111111,1,0.363618650297
'Suleika Jaouad',fr,unknown,#111111,#111111,1,0.362871379895
'George Santos',fr,USA,#18e8e8,#18e8e8,2,0.361764971186
'LeBron James',fr,unknown,#111111,#111111,2,0.360570501986
'Keith Kellogg',fr,unknown,#111111,#111111,1,0.360488559950
'Abraham Lincoln',fr,unknown,#111111,#111111,1,0.360380811796
'Sean Hannity',fr,unknown,#111111,#111111,1,0.359050741497
'Emma Stone',fr,unknown,#111111,#111111,1,0.358709971492
'Olivia Rodrigo',fr,unknown,#111111,#111111,2,0.356980780559
'Stefanie Hubig',fr,Deutschland,#335599,#335599,1,0.356643147602
'David Cameron',fr,unknown,#111111,#111111,2,0.356422680523
'Leo XIV',fr,Vatikan,#dd5544,#dd5544,1,0.355379973169
'Stefan Aust',fr,Deutschland,#1818e8,#1818e8,1,0.355049533050
'Dwayne Johnson',fr,unknown,#111111,#111111,1,0.354204763385
'Chris Hemsworth',fr,unknown,#111111,#111111,1,0.354039349134
'Lana Del Rey',fr,unknown,#111111,#111111,1,0.353750734568
'Lara Trump',fr,unknown,#111111,#111111,1,0.353191114947
'Joe Jonas',fr,USA,#18e8e8,#18e8e8,2,0.352693278839
'Roger Corman',fr,unknown,#111111,#111111,2,0.350473882120
'Karsten Wildberger',fr,Deutschland,#335599,#335599,1,0.350267610134
'Karim Benzema',fr,Frankreich,#e8e808,#e8e808,3,0.350095320951
'Kevin McCarthy',fr,USA,#18e8e8,#18e8e8,2,0.350038302294
'Mahmud Abbas',fr,Palestina,#ee4488,#ee4488,1,0.349744187500
'Pape Leo',fr,USA,#18e8e8,#18e8e8,1,0.349529629964
'Aubrey Plaza',fr,unknown,#111111,#111111,1,0.349105150271
'Amber Heard',fr,USA,#18e8e8,#18e8e8,2,0.349093482138
'Mindy Kaling',fr,unknown,#111111,#111111,1,0.349084638957
'Alex Jones',fr,unknown,#111111,#111111,1,0.348594402270
'James Biden',fr,unknown,#111111,#111111,1,0.347942878043
'Nina Gummich',fr,Deutschland,#1818e8,#1818e8,1,0.347740326541
'prince Harry',fr,UK,#e838e8,#e838e8,2,0.347243686381
'Gérard Larcher',fr,unknown,#111111,#111111,2,0.346908420194
'Ron Johnson',fr,unknown,#111111,#111111,1,0.346868482424
'Jack Smith',fr,USA,#18e8e8,#18e8e8,2,0.346717275903
'Greg Abbott',fr,USA,#18e8e8,#18e8e8,1,0.346074933839
'Johann Wadephul',fr,Deutschland,#335599,#335599,1,0.346028311124
'Jordan Bardella',fr,Frankreich,#e8e808,#e8e808,3,0.345582708195
'François Braun',fr,unknown,#111111,#111111,3,0.345467275335
'Justin Timberlake',fr,unknown,#111111,#111111,2,0.345374834729
'Demi Moore',fr,unknown,#111111,#111111,1,0.344697632290
'Laurent Berger',fr,Frankreich,#e8e808,#e8e808,1,0.344518050550
'Sophie Turner',fr,unknown,#111111,#111111,2,0.343925232039
'Richard Ferrand',fr,Frankreich,#e8e808,#e8e808,1,0.343925006177
'Vo Van Thuong',fr,unknown,#111111,#111111,1,0.343470111841
'Verena Hubertz',fr,Deutschland,#335599,#335599,1,0.342584468290
'Charlize Theron',fr,unknown,#111111,#111111,1,0.341717538554
'Antonio Brown',fr,unknown,#111111,#111111,1,0.341161406835
'Gavin Newsom',fr,unknown,#111111,#111111,2,0.341023691005
'Sophia Chikirou',fr,unknown,#111111,#111111,2,0.341015078127
'Margaret Thatcher',fr,UK,#e838e8,#e838e8,2,0.340914469394
'Jeffrey Epstein',fr,USA,#18e8e8,#18e8e8,2,0.340656894805
'Emily Blunt',fr,unknown,#111111,#111111,1,0.340114713575
'Jordan Neely',fr,USA,#18e8e8,#18e8e8,1,0.339243708156
'Steven Spielberg',fr,USA,#18e8e8,#18e8e8,3,0.339241527960
'Julia Louis-Dreyfus',fr,unknown,#111111,#111111,1,0.339007543002
'Paris Hilton',fr,unknown,#111111,#111111,1,0.338903130797
'Mary Robinson',fr,unknown,#111111,#111111,1,0.338457348850
'nan Si',fr,unknown,#111111,#111111,1,0.338439211509
'Travis Kelce',fr,unknown,#111111,#111111,2,0.338392547442
'Jean Jouzel',fr,unknown,#111111,#111111,1,0.338294924938
'Christian Lindner',fr,Deutschland,#1818e8,#1818e8,3,0.338275661051
'Bruce Springsteen',fr,USA,#18e8e8,#18e8e8,1,0.338196654972
'Robin Wall Kimmerer',fr,unknown,#111111,#111111,1,0.338046277750
'Donald Trump',fr,USA,#18e8e8,#18e8e8,3,0.337947792448
'Gorbatschow',fr,unknown,#111111,#111111,1,0.337768750000
'Steven Donziger',fr,unknown,#111111,#111111,1,0.337768750000
'Kyle Pope',fr,unknown,#111111,#111111,1,0.337768750000
'Eric Adams',fr,USA,#18e8e8,#18e8e8,2,0.337749361230
'Lewis Kaplan',fr,unknown,#111111,#111111,2,0.337356182623
'Jean-Denis Combrexelle',fr,unknown,#111111,#111111,1,0.337260877638
'Ayo Edebiri',fr,unknown,#111111,#111111,1,0.337019660563
'Cem Özdemir',fr,Deutschland,#1818e8,#1818e8,2,0.336943653645
'Lady Di',fr,UK,#e838e8,#e838e8,1,0.336098300500
'Ron DeSantis',fr,USA,#18e8e8,#18e8e8,3,0.335952659678
'Markus Lanz',fr,Deutschland,#1818e8,#1818e8,1,0.335897419045
'Sabrina Carpenter',fr,unknown,#111111,#111111,1,0.335806792486
'Sam H',fr,unknown,#111111,#111111,2,0.335716503982
'Lula da Silva',fr,Brasilien,#58e838,#58e848,2,0.335608084458
'nan nan',fr,unknown,#dddddd,#dddddd,1,0.335411768553
'Lady Gaga',fr,USA,#18e8e8,#18e8e8,1,0.335049167003
'Jamie Spears',fr,unknown,#111111,#111111,1,0.334801467071
'Gigi Hadid',fr,unknown,#111111,#111111,1,0.334464210080
'Gerald Darmanin',fr,unknown,#111111,#111111,1,0.334314787293
'Aurélien Rousseau',fr,unknown,#111111,#111111,1,0.334305013868
'Helmut Kohl',fr,Deutschland,#1818e8,#1818e8,1,0.334236744520
'Olivier Dussopt',fr,unknown,#111111,#111111,2,0.334028228943
'Britney Spears',fr,unknown,#111111,#111111,2,0.333908187680
'Robert Francis Prevost',fr,USA,#111111,#111111,1,0.333645083768
'Willem Dafoe',fr,unknown,#111111,#111111,1,0.333452193872
'Andrea Arnold',fr,unknown,#111111,#111111,1,0.333261501616
'Rosa Parks',fr,unknown,#111111,#111111,2,0.333228146274
'Ainsley Earhardt',fr,unknown,#111111,#111111,1,0.333173990747
'Jeanne du Barry',fr,Frankreich,#e8e808,#e8e808,1,0.333041910035
'Gisele Bündchen',fr,unknown,#111111,#111111,1,0.332433752749
'Barry Keoghan',fr,unknown,#111111,#111111,2,0.332386876959
'Pedro Pascal',fr,unknown,#111111,#111111,2,0.332000042185
'Bronny James',fr,unknown,#111111,#111111,2,0.331677759062
'Indiana Jones',fr,unknown,#111111,#111111,2,0.330983367684
'Maria Bartiromo',fr,unknown,#111111,#111111,1,0.330980983348
'Ana Navarro',fr,unknown,#111111,#111111,2,0.330507759653
'Tom Brady',fr,unknown,#111111,#111111,1,0.330488961710
'Jesse Watters',fr,USA,#18e8e8,#18e8e8,1,0.330336080337
'Mike Johnson',fr,unknown,#111111,#111111,2,0.330317108224
'Robert De Niro',fr,USA,#18e8e8,#18e8e8,1,0.330253466333
'Clément Beaune',fr,unknown,#111111,#111111,2,0.330122474879
'Nawaz Sharif',fr,unknown,#111111,#111111,1,0.329978657034
'Rupert Murdoch',fr,unknown,#111111,#111111,1,0.329931110852
'Mira Murati',fr,unknown,#111111,#111111,1,0.329768435872
'Robert Oppenheimer',fr,USA,#18e8e8,#18e8e8,1,0.329527373526
'Chris Christie',fr,USA,#18e8e8,#18e8e8,1,0.329516263013
'Mick Jagger',fr,unknown,#111111,#111111,1,0.329120520425
'Lauren Boebert',fr,USA,#18e8e8,#18e8e8,1,0.329082935042
'Putin',fr,Russland,#e81818,#e81818,2,0.328897308196
'Selenski',fr,Ukraine,#e818e8,#e818e8,3,0.328768896842
'Ines de Ramon',fr,unknown,#111111,#111111,1,0.328620707714
'Bill Clinton',fr,USA,#18e8e8,#18e8e8,2,0.328448585789
'Charlie Munger',fr,unknown,#111111,#111111,1,0.328410374343
'Melania Trump',fr,unknown,#111111,#111111,1,0.328374339414
'Benny Safdie',fr,unknown,#111111,#111111,1,0.328291726289
'Camille Cottin',fr,unknown,#111111,#111111,1,0.328016220455
'Yorgos Lanthimos',fr,unknown,#111111,#111111,1,0.327807341612
'Dua Lipa',fr,unknown,#111111,#111111,1,0.327466610795
'Robert Badinter',fr,unknown,#111111,#111111,1,0.327055656304
'Alexander Smirnov',fr,unknown,#111111,#111111,1,0.326808323006
'Jerry Seinfeld',fr,unknown,#111111,#111111,2,0.326412631438
'Bill Belichick',fr,unknown,#111111,#111111,1,0.326301033855
'Vivek Ramaswamy',fr,unknown,#111111,#111111,1,0.325981539665
'Billy Crystal',fr,unknown,#111111,#111111,1,0.325544548215
'Geoffrey Hinton',fr,UK,#e838e8,#e838e8,3,0.325515172522
'James Cameron',fr,USA,#18e8e8,#18e8e8,2,0.325434058213
'Aaron Rodgers',fr,unknown,#111111,#111111,1,0.325317837967
'James Comer',fr,unknown,#111111,#111111,1,0.325256045347
'Miley Cyrus',fr,unknown,#111111,#111111,1,0.325240437149
'Hunter Biden',fr,USA,#18e8e8,#18e8e8,1,0.325216085457
'Ben Wallace',fr,unknown,#111111,#111111,1,0.325126701091
'David Weiss',fr,unknown,#111111,#111111,1,0.323989876443
'Harrison Ford',fr,unknown,#111111,#111111,1,0.323854374579
'Sam Bankman-Fried',fr,unknown,#111111,#111111,1,0.323721363813
'Lionel Richie',fr,USA,#18e8e8,#18e8e8,2,0.323374070355
'Lauren Sanchez',fr,USA,#18e8e8,#18e8e8,1,0.323224594648
'Martin Luther King',fr,USA,#18e8e8,#18e8e8,2,0.323074196467
'Charles III',fr,UK,#e838e8,#e838e8,3,0.322963420326
'Paul-Henry Nargeolet',fr,Frankreich,#e8e808,#e8e808,1,0.322587885875
'Lionel Messi',fr,Argentinien,#6622bb,#6622bb,2,0.322395342239
'Noor Alfallah',fr,USA,#18e8e8,#18e8e8,1,0.322308037185
'Sam Asghari',fr,unknown,#111111,#111111,1,0.322114972836
'Tony Bennett',fr,USA,#18e8e8,#18e8e8,1,0.322005179712
'Tim Cook',fr,USA,#18e8e8,#18e8e8,3,0.321893547876
'Cara Delevingne',fr,unknown,#111111,#111111,1,0.321870981082
'Mohammed Bin Salman',fr,SaudiArabien,#22bb66,#22bb66,1,0.321759135875
'Jeff Ross',fr,unknown,#111111,#111111,1,0.321730746221
'Kim Kardashian',fr,USA,#18e8e8,#18e8e8,2,0.321573321834
'Friederike Otto',fr,Deutschland,#1818e8,#1818e8,1,0.321526066444
'Elisabeth Borne',fr,Frankreich,#e8e808,#e8e808,1,0.321350405297
'Omar Sy',fr,unknown,#111111,#111111,1,0.321096750314
'Steve Jobs',fr,USA,#18e8e8,#18e8e8,2,0.321013605664
'Recep Tayyip Erdogan',fr,Türkei,#66bb22,#66bb22,3,0.320708348267
'Carey Mulligan',fr,unknown,#111111,#111111,1,0.320423043827
'Caroline Ellison',fr,unknown,#111111,#111111,1,0.320276220901
'Robert Menendez',fr,unknown,#111111,#111111,1,0.320256326844
'Sergei Shoigu',fr,unknown,#111111,#111111,1,0.319742931699
'Howard Stern',fr,unknown,#111111,#111111,1,0.319475949729
'Yannick Morez',fr,Frankreich,#e8e808,#e8e808,2,0.319469788084
'Chris Hipkins',fr,Neuseeland,#1818e8,#1818e8,1,0.319423762646
'Al Pacino',fr,USA,#18e8e8,#18e8e8,1,0.319310249051
'Pap Ndiaye',fr,unknown,#111111,#111111,1,0.319225063985
'Lea Bonasera',fr,Deutschland,#1818e8,#1818e8,1,0.318423812500
'Andrei Sacharow',fr,Russland,#e81818,#e81818,1,0.318423812500
'Maja Göpel',fr,Deutschland,#1818e8,#1818e8,1,0.318423812500
'Ottmar Edenhofer',fr,Deutschland,#1818e8,#1818e8,1,0.318423812500
'Christian Kroll',fr,Deutschland,#1818e8,#1818e8,1,0.318423812500
'Irina Shayk',fr,unknown,#111111,#111111,1,0.318200571534
'Rudy Giuliani',fr,USA,#18e8e8,#18e8e8,1,0.318141522342
'Aurélien Pradié',fr,Frankreich,#e8e808,#e8e808,1,0.317402333768
'Pablo Picasso',fr,Spanien,#33aa99,#33aa99,2,0.317200419069
'Axel Springer',fr,Deutschland,#1818e8,#1818e8,2,0.317133188997
'Kate Hudson',fr,unknown,#111111,#111111,1,0.317104820415
'Tasneem Essop',fr,unknown,#111111,#111111,1,0.316797335311
'Matt Gaetz',fr,unknown,#111111,#111111,1,0.316399234899
'Kamilla Cardoso',fr,unknown,#111111,#111111,1,0.316074211806
'Maya Rudolph',fr,unknown,#111111,#111111,1,0.316067632073
'Roman Pacino',fr,unknown,#111111,#111111,1,0.315951444294
'Andrew Tate',fr,USA,#18e8e8,#18e8e8,2,0.315783238111
'Lawrence Jones',fr,unknown,#111111,#111111,1,0.315379065385
'Rudolf Steiner',fr,Oesterreich,#5522dd,#5522dd,1,0.315166913549
'Recep Tayyip Erdoan',fr,Türkei,#66bb22,#66bb22,2,0.315058756827
'Camille Etienne',fr,Frankreich,#e8e808,#e8e808,2,0.314570223459
'Christian Günther',fr,unknown,#111111,#111111,1,0.314442217584
'Drena De Niro',fr,USA,#18e8e8,#18e8e8,1,0.314372433849
'Luc Terlinden',fr,unknown,#111111,#111111,1,0.314233748835
'Stockton Rush',fr,USA,#18e8e8,#18e8e8,1,0.313923650584
'Robin Roberts',fr,unknown,#111111,#111111,1,0.313278569349
'Melanie Guttmann',fr,unknown,#111111,#111111,1,0.313203750000
'Ulrike Hermann',fr,unknown,#111111,#111111,1,0.313203750000
'Brian Kozlowski',fr,USA,#18e8e8,#18e8e8,1,0.313203750000
'Chris Luxon',fr,unknown,#111111,#111111,1,0.313203750000
'Tulsin Gabbard',fr,USA,#18e8e8,#18e8e8,1,0.313203750000
'Henning Jeschke',fr,unknown,#111111,#111111,1,0.313203750000
'Vinod Khosla',fr,unknown,#111111,#111111,1,0.313203750000
'Maria Sacharowa',fr,unknown,#111111,#111111,1,0.313203750000
'Ralf Dieter',fr,Deutschland,#1818e8,#1818e8,1,0.313203750000
'Missy Elliott',fr,unknown,#111111,#111111,1,0.313194904919
'David Koch',fr,unknown,#111111,#111111,1,0.313006346914
'Peyton Manning',fr,unknown,#111111,#111111,1,0.312961156557
'Jessy Wellmer',fr,unknown,#111111,#111111,1,0.312959702289
'Jonathan Roumie',fr,unknown,#111111,#111111,1,0.312706209467
'Jacoby Brissett',fr,unknown,#111111,#111111,1,0.312663527905
'Hubert Aiwanger',fr,unknown,#111111,#111111,1,0.312098101785
'America Ferrera',fr,unknown,#111111,#111111,1,0.312095370931
'Andrew Schulz',fr,unknown,#111111,#111111,1,0.311915387502
'Martha MacCallum',fr,unknown,#111111,#111111,1,0.311750906346
'Tony Bobulinski',fr,unknown,#111111,#111111,1,0.311724869057
'Chris Kirkpatrick',fr,unknown,#111111,#111111,1,0.311607424855
'Kim Mulkey',fr,unknown,#111111,#111111,1,0.311506746778
'Sunny Hostin',fr,unknown,#111111,#111111,1,0.311309982180
'Matt Lauer',fr,unknown,#111111,#111111,1,0.311278314418
'Bill Geddie',fr,unknown,#111111,#111111,1,0.311226670796
'Jake Tapper',fr,unknown,#111111,#111111,1,0.311204771383
'Sara Haines',fr,unknown,#111111,#111111,1,0.311168825655
'Dawn Staley',fr,unknown,#111111,#111111,1,0.311135318315
'Jean-Jacques Rousseau',fr,Schweiz,#33bbff,#33bbff,1,0.311094206957
'Elizabeth Warren',fr,unknown,#111111,#111111,1,0.310931382286
